Class ID,Preferred Label,Synonyms,Definitions,Parents
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#KilometerSquared,KilometerSquared,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicrosiemensPerMeter,MicrosiemensPerMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicrometerToMeter,MicrometerToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DecibarToBar,DecibarToBar,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#TonToKilogram,TonToKilogram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Proportion,Proportion,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Megagram,Megagram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicrogramPerLiter,MicrogramPerLiter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NanogramPerLiter,NanogramPerLiter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DekasecondToSecond,DekasecondToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Count,Count,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Observation,Observation,," An observation is an assertion that an entity (e.g., biological organisms, geographic locations, or environmental features, among others) was observed by an observer. An observation primarily serves to group a set of measurements together into a single ""observation event"". Observations are often made within a broader context. The context of an observation is given by other observations, implying that an observed entity (and specifically each corresponding measurement) contextualizes another observed entity (and its corresponding measurements). For example, an observation associated with a location may serve as context for an observation associated with an organism. In this case, the observed characteristic values of the location (such as humidity) are assumed constant for the corresponding measurements of the organism.",http://www.w3.org/2002/07/owl#Thing
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MeterCubed,MeterCubed,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#FahrenheitDegreeToKelvin,FahrenheitDegreeToKelvin,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Dekasecond,Dekasecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Bushel,Bushel,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#HectopascalToPascal,HectopascalToPascal,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillisecondToSecond,MillisecondToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Millisecond,Millisecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#GallonToLiter,GallonToLiter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Resistivity,Resistivity,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Inductance,Inductance,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Bar,Bar,,"The bar (symbol: bar) is a unit of pressure equal to 100 kilopascals, and roughly equal to the atmospheric pressure on Earth at sea level. 

It is not an SI or cgs units, but accepted for use with the SI. The bar is widely used in descriptions of pressure because it is only about 1% smaller than ""standard"" atmospheric pressure, and is legally recognized in countries of the European Union.

Common derivatives are millibar (meteorology) and decibar (oceanography)",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NanomolePerLiter,NanomolePerLiter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#VolumetricArea,VolumetricArea,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Knot,Knot,,"A knot is one nautical mile per hour, which is equal to exactly 1.852 km/h and approximately 1.151 mph.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Inch,Inch,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MilligramToKilogram,MilligramToKilogram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#DoseEquivalent,DoseEquivalent,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Acre,Acre,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicrosecondToSecond,MicrosecondToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,Base Unit,,A base unit is a unit that is not naturally decomposed into other units.,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Nanosecond,Nanosecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#YardIndianToMeter,YardIndianToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Nanometer,Nanometer,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://www.w3.org/2002/07/owl#Thing,owl:Thing,,,
