Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alsoHasRank,alsoKnownAs,capturedLocation,hasBodyPart,hasCharacteristic,hasName,hasRank,hasShape,hasStatus,http://bioportal.bioontology.org/ontologies/FISHO#addedBy,http://bioportal.bioontology.org/ontologies/FISHO#citation,http://bioportal.bioontology.org/ontologies/FISHO#commentSource,http://bioportal.bioontology.org/ontologies/FISHO#contributor,http://bioportal.bioontology.org/ontologies/FISHO#creator,http://bioportal.bioontology.org/ontologies/FISHO#definition,http://bioportal.bioontology.org/ontologies/FISHO#definitionSource,http://bioportal.bioontology.org/ontologies/FISHO#description,http://bioportal.bioontology.org/ontologies/FISHO#has_obo_namespace,http://bioportal.bioontology.org/ontologies/FISHO#id,http://bioportal.bioontology.org/ontologies/FISHO#is_ancient_species,http://bioportal.bioontology.org/ontologies/FISHO#modified,http://bioportal.bioontology.org/ontologies/FISHO#status,http://bioportal.bioontology.org/ontologies/FISHO#title,http://bioportal.bioontology.org/ontologies/FISHO#usedIn,http://data.bioontology.org/metadata/prefixIRI,http://mybiodiversityontologies.um.edu.my/FO.owl#contributor,http://mybiodiversityontologies.um.edu.my/FO.owl#creator,http://mybiodiversityontologies.um.edu.my/FO.owl#description,http://mybiodiversityontologies.um.edu.my/FO.owl#modified,http://mybiodiversityontologies.um.edu.my/FO.owl#title,http://purl.obolibrary.org/obo/created_by,http://purl.obolibrary.org/obo/def,http://purl.obolibrary.org/obo/definition,http://purl.obolibrary.org/obo/ncbitaxon#has_rank,http://purl.obolibrary.org/obo/vto#has_rank,http://purl.obolibrary.org/obo/vto#is_extinct,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOWL#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOWL#xref,http://www.w3.org/2004/02/skos/core#notation,isAssociatedWith,isCapturedBy,isCharacteristicFor,isCommonNamesIn,isComposedOf,isConsideredAs,isDevelopedFrom,isDifferentFrom,isGroupFor,isKnownAs,isNameFor,isNotGroupFor,isOrganFor,isPartOf,isRankFor,isSimilarTo,isStatusFor,isToolsToCapture
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000290,Creek,,"isdefinedby: Creek (stream), a type of stream (link kepada creek nye habitat, pastu letak kat annotation isdefinedby) 
isdefinedby: Creek (tidal), an inlet of the sea, narrower than a cove

A stream is a body of water with a current, confined within a bed and stream banks. Depending on its location or certain characteristics, a stream may be referred to as a branch, brook, beck, burn, creek, crick, gill (occasionally ghyll), kill, lick, mill race, rill, river, syke, bayou, rivulet, streamage, wash, run, or runnel.
Streams are important as conduits in the water cycle, instruments in groundwater recharge, and corridors for fish and wildlife migration. The biological habitat in the immediate vicinity of a stream is called a riparian zone. Given the status of the ongoing Holocene extinction, streams play an important corridor role in connecting fragmented habitats and thus in conserving biodiversity. The study of streams and waterways in general is known as surface hydrology and is a core element of environmental geography.

A tidal creek, tidal channel, or estuary is the portion of a stream that is affected by ebb and flow of ocean tides, in the case that the subject stream discharges to an ocean, sea or strait. Thus this portion of the stream has variable salinity and electrical conductivity over the tidal cycle. Due to the temporal variability of water quality parameters within the tidally influenced zone, there are unique biota associated with tidal creeks, which biota are often specialised to such zones.
Creeks may often dry to a muddy channel with little or no flow at low tide, but often with significant depth of water at high tide.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000290,,,,,,FISHO:FISHO_0000290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000298,PharygealTeeth,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000414,,,,,,,,,,,,,,,,,"Many teleost have well developed pharyngeal teeth including fishes like cichlids and parrotfishes, which also have well-developed teeth in their jaws, and minnows and suckers (Cypriniformes) which lack teeth in their jaws.",,FISHO:0000298,,,,,,FISHO:FISHO_0000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000291,ByVision,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000291,,,,,,FISHO:FISHO_0000291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000383,ElectricOrganMuscle,,The muscles involved in electrogeneration are modified skeletal muscles. Fishes in six different evolutionary lineages have developed the ability to amplify the usual electical production associated wtith muscle contractions.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000262,,,,,,,,,,,,,,,,,,,FISHO:0000383,,,,,,FISHO:FISHO_0000383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000388,Testes,Testiculus|Testis,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000407,,,,,,,,,,,,"The testes are internal, longitudinal, and usually paired. They are suspended by lengthwise mesenteries known as mesorchia.

Testes may constitute as much as 12% of bofy weight in some species at sexual maturity, although this proportion is usually smaller.",,,,,,,FISHO:0000388,,,,,,FISHO:FISHO_0000388,,,,,,,,,,,,,,,,,Testiculus|Testis,,,UBERON:0000473,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000387,Ecoscope,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000299,,,,,,,,,,,,,,,,,,,FISHO:0000387,,,,,,FISHO:FISHO_0000387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000380,OtherStagesTerminology,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000078,,,,,,,,,,,,,,,,,,,FISHO:0000380,,,In review,,,FISHO:FISHO_0000380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000389,Jawless,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000424,,,,,,,,,,,,,,,,,,,FISHO:0000389,,,,,,FISHO:FISHO_0000389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000386,SecondaryType,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000333,,,,,,,,,,,,,,,,,,,FISHO:0000386,,,,,,FISHO:FISHO_0000386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000382,VisceraPosition,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000396,,,,,,,,,,,,,,,,,,,FISHO:0000382,,,,,,FISHO:FISHO_0000382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000384,SkeletalMuscle,,"Is striated and compromises most of fish's mass, other than the skeleton.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000262,,,,,,,,,,,,,,,,,,,FISHO:0000384,,,,,,FISHO:FISHO_0000384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000256,CardiovascularSystem,,,true,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000165,,,,,,,,,,,,"Serves all bodily function but is most closely associated with respiration, excretion, osmoregulation, and digestion. The cardiovascular system is the system of arteries, veins, and capillaries that carry respirotary gases, wastes, excretory metabolites, minerals and nutrients. Only dew fish species have their cardiovascular system investigated extensively.",,,,,,,FISHO:0000256,,,In review,,,FISHO:FISHO_0000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000251,FishEcologicalStudies,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000152,,,,,,,,,,,,,,,,,,,FISHO:0000251,,,,,,FISHO:FISHO_0000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000250,Lake,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000250,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000258,Metalarva,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000380,,,,,,,,,,,,,,,,,,,FISHO:0000258,,,,,,FISHO:FISHO_0000258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000255,PreOrbital,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000166|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000099,,,,,,,,,,,,,,,,,,,FISHO:0000255,,,,,,FISHO:FISHO_0000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000259,Net,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000133|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000329,,,,,,,,,,,,,,,,,,,FISHO:0000259,,,,,,FISHO:FISHO_0000259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000253,OtherMarineAnimal,,"Many types of aquatic animals commonly referred to as ""fish"" are not fish in the sense that as paraphyletic groups are no longer recognised in modern systematic biology, the use of the term ""fish"" as a biological group must be avoided.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000464,,,,,,,,,,,,https://en.wikipedia.org/wiki/Fish,,,,,,,FISHO:0000253,,,,,,FISHO:FISHO_0000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000025,GillNet,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000259,,,,,,,,,,,"Coker, G. A., Ming, D. L., & Randall, R. G. (2006). A review of fish sampling methods commonly used in Canadian freshwater habitats. Burlington, Ontario: Fisheries and Oceans Canada.",,,,,,,,FISHO:0000025,,,,,,FISHO:FISHO_0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000020,Stream,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000020,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000023,TransitionalStage,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000078,,,,,,,,,,,,,,,,,,,FISHO:0000023,,,In review,,,FISHO:FISHO_0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000027,Length,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000336,,,,,,,,,,,,,,,,,,,FISHO:0000027,,,,,"Prof Chong Data Collection in Matang|Prof Chong Data Collection in Matang, 1988 - 1993",FISHO:FISHO_0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000028,NippleTeeth,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000424,,,,,,,,,,,,,,,,,,,FISHO:0000028,,,,,,FISHO:FISHO_0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000021,BeachSeine,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000259,,,,,,,,,,,"Coker, G. A., Ming, D. L., & Randall, R. G. (2006). A review of fish sampling methods commonly used in Canadian freshwater habitats. Burlington, Ontario: Fisheries and Oceans Canada.",,,,,,,,FISHO:0000021,,,,,,FISHO:FISHO_0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000022,JawlessFish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000379,,,,,,,,,,,,,,,,,,,FISHO:0000022,yes,,,,,FISHO:FISHO_0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000407,Gonads,gonad,"As in tetrapods, the sexes in fishes are usually separate (dioecius), with males having testes that produce sperm and females have ovaries that produce eggs.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000165,,,,,,,,,,,,"Helfman, G., Collette, B. B., Facey, D. E., & Bowen, B. W. (2009). The diversity of fishes: biology, evolution, and ecology. John Wiley & Sons.",,,"A gonad or sex gland or reproductive gland is an endocrine gland that produces the gametes (germ cells) of an organism. In the female of the species the reproductive cells are the egg cells, and in the male the reproductive cells are the sperm. The male gonad, the testicle, produces sperm in the form of spermatozoa. The female gonad, the ovary, produces egg cells. Both of these gametes, are haploid germ cells.",https://en.wikipedia.org/wiki/Gonad,,,FISHO:0000407,,,,,,FISHO:FISHO_0000407,,,,,,,,,,,,,TAO:0000413|ZFA:0000413,,gonada,,gonad,,,UBERON:0000991,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000402,LocalExtinction,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000164,,,,,,,,,,,,,,,,,,,FISHO:0000402,,,,,,FISHO:FISHO_0000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000408,Jaw,Jaw Region,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000378,,,,,,,,,,,,,,,,,,,FISHO_0000408,,,,,,FISHO:FISHO_0000408,,,,,,,,,,,,,UBERON:0011595,,,,Jaw Region,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000400,FishGrowth,,"Linear, Asymptote",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000004,,,,,,,,,,,,,,,,,,,FISHO:0000400,,,,,,FISHO:FISHO_0000400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000405,NumberOfScales,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000205,,,,,,,,,,,,,,,,,,,FISHO:0000405,,,,,,FISHO:FISHO_0000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000409,FishScientificNames,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000096,,,,,,,,,,,,,,,,,,,FISHO:0000409,,,,,,FISHO:FISHO_0000409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000406,FishAnatomy,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000152,,,,,,,,,,,,,,,,,,,FISHO:0000406,,,,,,FISHO:FISHO_0000406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000002,Estuary,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000002,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000007,EnclosureTrap,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000037,,,,,,,,,,,"Coker, G. A., Ming, D. L., & Randall, R. G. (2006). A review of fish sampling methods commonly used in Canadian freshwater habitats. Burlington, Ontario: Fisheries and Oceans Canada.",,,,,,,,FISHO:0000007,,,,,,FISHO:FISHO_0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000005,Ebb,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000419,,,,,,,,,,,,,,,,,,,FISHO:0000005,,,,,"Prof Chong Data Collection in Matang, 1988 - 1993",FISHO:FISHO_0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000003,Early,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000142,,,,,,,,,,,,,,,,,,,FISHO:0000003,,,,,,FISHO:FISHO_0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000001,ByHumanUse,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000001,,,,,,FISHO:FISHO_0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000004,FishBiologicalStudies,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000152,,,,,,,,,,,,,,,,,,,FISHO:0000004,,,,,,FISHO:FISHO_0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000009,FishAnatomicalEntity,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000406,,,,,,,,,,,,,,,,,,,FISHO:0000009,,,,,,FISHO:FISHO_0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000008,Villiform,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000414,,,,,,,,,,,,,,,,,"Small, fine teeth",,FISHO:0000008,,,,,,FISHO:FISHO_0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000317,NotochordStartedFlexing,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000071,,,,,,,,,,,,,,,,,,,FISHO:0000317,,,,,,FISHO:FISHO_0000317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000319,FinLength,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000178,,,,,,,,,,,,,,,,,,,FISHO:0000319,,,,,,FISHO:FISHO_0000319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000316,PlateSkinned,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000424,,,,,,,,,,,,,,,,,,,FISHO:0000316,,,,,,FISHO:FISHO_0000316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000314,Exoccipital,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000087|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112,,,,,,,,,,,,,,,,,,,FISHO:0000314,,,,,,FISHO:FISHO_0000314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000312,NeurocraniumRegion,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000207,,,,,,,,,,,,,,,,,,,FISHO:0000312,,,,,,FISHO:FISHO_0000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000311,EyeDiameter,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000178,,,,,,,,,,,,,,,,,,,FISHO:0000311,,,,,,FISHO:FISHO_0000311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000318,Interopercle,,Is the most ventral bone.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000161,,,,,,,,,,,,,,,,,,,FISHO:0000318,,,,,,FISHO:FISHO_0000318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000313,Prolarva,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000380,,,,,,,,,,,,,,,,,,,FISHO:0000313,,,,,,FISHO:FISHO_0000313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000481,SalalaBitubitu,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000143,,,,,,,,,,,,,,,,,,,FISHO:0000481,,,,,Fiji,FISHO:FISHO_0000481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000487,Ancient,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000164,,,,,,,,,,,,,,,,,,,FISHO:0000487,,,,,,FISHO:FISHO_0000487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000489,HagFish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000174,,,,,,,,,,,,,,,,,,,FISHO:0000489,yes,,,,,FISHO:FISHO_0000489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000480,Temenong,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000143,,,,,,,,,,,,,,,,,,,FISHO:0000480,,,,,Malaysia,FISHO:FISHO_0000480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000488,LivingFossil,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000379,,,,,,,,,,,,,,,,,,,FISHO:0000488,,,,,,FISHO:FISHO_0000488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000485,IndonesianCoelacanth,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000174,,,,,,,,,,,,,,,,,,,FISHO:0000485,,,,,,FISHO:FISHO_0000485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#ZFA_0100000,zebrafish anatomical entity,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000009,,,,,,,,,,,,,,,,,,zebrafish_anatomy,ZFA:0100000,,,,,,FISHO:ZFA_0100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000159,TransformationLarva,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000023,,,,,,,,,,,,,,,,,,,FISHO:0000159,,,,,,FISHO:FISHO_0000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000151,FishSamplingParameter,,Sampling Parameter that is usually used by researchers when sampling a sample or specimen.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000061,,,,,,,,,,,,,,,,,,,FISHO:0000151,,,,,,FISHO:FISHO_0000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000155,FlattenedTriangularCuttingTeeth,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000414,,,,,,,,,,,,,,,,,"Sharp cutting teeth which are uncommon in bony fishes with the exception of some characins (Characoidei). Example, sharks and piranhas.",,FISHO:0000155,,,,,,FISHO:FISHO_0000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000157,EyeMuscle,,"Extrinsic eye muscles move the eye within its orbit. Eye muscles are evolutionarily very conservative, in that most vertebrates have the same three pairs of these striated muscles.

Eyes muscles have been converted into two remarkable structures in fishes. An electric organ in the electric stargazer (Astroscopus, Uranoscopidae) and heater organs in two suborders of perciformes fishes (Xiphioidei and Scombroidei).",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000262,,,,,,,,,,,,,,,,,,,FISHO:0000157,,,,,,FISHO:FISHO_0000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000150,GasBladder,Air Bladder|Fish Maw,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000165,,,,,,,,,,,,,,,,,,,FISHO:0000150,,,"Also known as swim bladder, is a gas-filled sac located between the alimentary canal and the kidneys (Jones 1957, Marshall 1960). It is filled with carbon dioxide, oxygen, and nitrogen in different proportions tha occur in air, making the tem ""air bladder"" inappropriate.

The original function of the gas bladder was probably as a lung, but in most fishes today it functions mainly as a hydrostatic organ that helps control bouyancy. It also plays a rile in respiration, sound production, and sound reception in some fishes.",,,FISHO:FISHO_0000150,,,,,,,,,,,,,UBERON:0006860|ZFIN:ZDB-PUB-060306-11|TAO:0000076|ZFA:0000076,,Swim Bladder,,Air Bladder|Fish Maw,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000153,MinnowTrap,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000037,,,,,,,,,,,"Coker, G. A., Ming, D. L., & Randall, R. G. (2006). A review of fish sampling methods commonly used in Canadian freshwater habitats. Burlington, Ontario: Fisheries and Oceans Canada.",,,,,,,,FISHO:0000153,,,,,,FISHO:FISHO_0000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
